@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute left_hit {0,1,2}
@attribute left_type {0,1,2,3}
@attribute left_pos numeric
@attribute right_hit {0,1,2}
@attribute right_type {0,1,2,3}
@attribute right_pos numeric
@attribute kick {0,1,2}

@data
318,'2019/04/12 13:45:23:552',11,23071383552,18835410944,5150407680,196290000,23920879616,22110013440,2426770944,327464192,19405762560,16232526848,12238895104,8855601152,12646378496,21216743424,15042966528,2030218496,17628588032,17767002112,3611241728,167098272,13611573248,11463106560,3807084544,1089904256,15732791296,16645244928,9504620544,2413812992,14465613824,18282823680,10626979840,13540847616,17658793984,20838348800,18368686080,13718359040,30800117760,32186310656,22934011904,12640865280,0,0,0,?,1,?,?,?,?,?
319,'2019/04/12 13:45:23:816',11,21134383104,17187813376,4466927104,91154088,21946425344,20448120832,2036198016,290621408,15775014912,8338018304,403389824,298114400,2947858688,6693054464,7807667712,7316361216,10759315456,18646267904,13162983424,900173248,12947836928,17779261440,3313640448,922482880,12571950080,15830022144,9035130880,4833839104,12282040320,15476283392,13045195776,17592043520,26311137280,29410596864,24792430592,6667060224,28368054272,31902656512,12741251072,11177909248,0,0,0,?,1,?,?,?,?,?
320,'2019/04/12 13:45:24:052',11,21775949824,17638039552,4634908160,103192520,22553890816,21032712192,2076930304,339254592,16090217472,8591357952,371315552,575981056,3066724096,4284033792,2504460800,1853522176,9546223616,12669627392,13930472448,7460859904,11554529280,16366965760,9824390144,1854654208,12528837632,16253488128,14953896960,20064870400,27359078400,30505293824,25191723008,6089169408,28173701120,31665821696,11637079040,6761186816,29081933824,32121219072,11607948288,11689013248,0,0,0,?,1,?,?,?,?,?
321,'2019/04/12 13:45:24:307',11,21810061312,17755420672,4762162688,99382544,22610862080,21086627840,2093348864,199879536,16685623296,8364087808,364515680,821407680,9424806912,7107478528,1536719104,460452672,10682312704,11786348544,7588374016,8932316160,11402906624,17764917248,22332860416,21892296704,26238656512,28076980224,22088933376,10845625344,27380170752,31994750976,6466582016,3847136512,28263933952,31782053888,9936503808,6735028736,29172035584,32128606208,11664550912,11721624576,0,0,0,?,1,?,?,?,?,?
322,'2019/04/12 13:45:24:555',11,21802442752,17763444736,4762943488,93274288,21393254400,21089851392,2014241408,152361696,12121010176,9608581120,342440800,795664960,9458363392,9270620160,2981617152,363484064,6092556288,16543164416,21054445568,12613780480,8650335232,13152053248,27777574912,21074784256,26324832256,23262208000,13676418048,4977919488,27353106432,31421532160,6664643072,3820852736,28323196928,31956217856,9927096320,6735233536,29220184064,32136484864,11637648384,11725062144,0,0,0,?,1,?,?,?,?,?
323,'2019/04/12 13:45:24:806',11,20228505600,16324896768,4212831744,40703048,15004434432,16984419328,1732167040,71697016,9618223104,6469710848,168730384,402306400,8536943616,13687999488,10283127808,2184061440,4539282944,16088236032,28188043264,23260239872,8224213504,7467256320,19403321344,8740573184,24441997312,24636033024,17559603200,4504145920,25336539136,30570702848,11971703808,3239884288,26184288256,29778651136,8836721664,5688560128,27037368320,30879444992,10604216320,10397590528,0,0,0,?,1,?,?,?,?,?
324,'2019/04/12 13:45:25:054',11,17606914048,14115837952,3406400768,12397016,10315455488,11993682944,1829876736,68522656,8066771456,6950518272,928067520,2724857344,4838742016,13304350720,14603419648,8838238208,4412606464,11675511808,28872050688,25223292928,4652836864,3635041792,6441365504,5245789184,21114398720,17186547712,6075777024,2741643520,22206740480,24901752832,4470174720,2406549248,22946586624,26061785088,6776694272,3991077632,23641649152,27103485952,8392140800,8335917568,0,0,0,?,1,?,?,?,?,?
325,'2019/04/12 13:45:25:306',11,17554397184,14080820224,3488982272,51471844,10892610560,13201402880,2023113728,33912136,7690947584,7135300096,884128512,21913960,5258830336,14062826496,14203063296,4654457856,4551686144,12934304768,22759540736,22841053184,3803799296,3025934080,1842028928,3463720192,20651829248,16206385152,5810905088,2587724800,22134169600,24860817408,4536597504,2427224064,22874652672,26029264896,6752291328,3987291136,23629780992,27061282816,8366246912,8306786304,0,0,0,?,1,?,?,?,?,?
326,'2019/04/12 13:45:25:554',11,17111103488,14148462592,3550849280,35917064,8480424960,11554380800,1991438208,95186528,7307582976,11123758080,5487522816,319864544,3292762368,16256000000,23970566144,14660922368,5172433408,8658236416,9387809792,13805832192,3066020352,2732438016,1380559872,1626315264,19904651264,15008274432,5571104256,2790097152,22135019520,24865951744,4521318400,2386879232,22892761088,26046894080,6791058944,4011582464,23598891008,27068934144,8404921856,8296697856,0,0,0,?,1,?,?,?,?,?
327,'2019/04/12 13:45:25:805',11,20732450816,18392041472,5477445632,818193600,13068340224,14230519808,2487119616,1522871168,11442983936,15537878016,10967084032,2113024896,4913563136,17809332224,30105380864,21498259456,8835439616,11545328640,8237737472,13564675072,5604345344,5821264384,3475812608,2705551616,25141760000,19743033344,9000688640,5384857600,27916339200,31088105472,7138859520,4199768576,28845516800,31978399744,10553187328,7449865216,29772992512,32192366592,12318641152,12393792512,0,0,0,?,1,?,?,?,?,?
328,'2019/04/12 13:45:26:057',11,22800762880,20905736192,7137576448,961727488,15895025664,16463879168,3246420224,2804580864,14336190464,18592378880,16750066688,4101166848,5687266304,17949272064,31740209152,24736978944,11462484992,13879980032,7570692608,13595659264,8494386176,8521134080,5639160832,3603450368,30192830464,23335045120,11661272064,7059457536,32054890496,32212252672,8741990400,5586042880,32187365376,32212252672,13025381376,9925157888,32210370560,32212252672,14838877184,15177649152,0,0,0,?,1,?,?,?,?,?
329,'2019/04/12 13:45:26:304',11,24184666112,21901950976,7476977664,961871168,17557413888,15441810432,3193142784,2599463936,15550128128,17247197184,14258243584,3313682176,6638397952,18263496704,31430215680,24187301888,11932279808,14555228160,11493096448,17320577024,9066221568,8976536576,5914476544,3760237824,30552494080,23569252352,11940354048,6784246784,32155088896,32212252672,9015749632,5915168768,32209891328,32212252672,13436685312,10330103808,32212187136,32212252672,15145145344,15551730688,0,0,0,?,1,?,?,?,?,?
330,'2019/04/12 13:45:26:551',11,25725140992,22797694976,7459842560,979265984,17055557632,16411943936,3157344512,2481102592,15520604160,17198544896,13002473472,3412014336,8132558848,19284637696,31223558144,25155223552,11952161792,14626023424,12176822272,15849633792,8701069312,8837917696,5750579712,3523277568,30284378112,23174887424,11784007680,6872397824,32163866624,32212252672,8984497152,5884044800,32208119808,32212252672,13319506944,10291241984,32211990528,32212252672,15053444096,15502033920,0,0,0,?,1,?,?,?,?,?
331,'2019/04/12 13:45:26:805',11,25360975872,22613241856,7435772416,899271552,16841157632,16139816960,3131430400,2378528256,15441424384,17286979584,14514442240,4012411136,7843672576,18721826816,31482025984,26208233472,11963264000,14449477632,11023625216,14565509120,8524046336,8741622784,5734377984,3374742528,30214705152,23053307904,11708366848,7013117440,32155688960,32212252672,8975634432,5863169536,32209104896,32212252672,13262726144,10240096256,32212121600,32212252672,15038223360,15453732864,0,0,0,?,1,?,?,?,?,?
332,'2019/04/12 13:45:27:053',11,25541474304,22727593984,7478931968,911740096,17094241280,15941654528,3218449664,2334331136,15560909824,16931772416,14260445184,3877602304,7955639808,18520416256,31439464448,26194399232,11912336384,14353638400,11273528320,14789148672,8731557888,8811451392,5785411584,3344957184,30400493568,23327604736,11726218240,6948850688,32154505216,32212252672,8978875392,5844293120,32208185344,32212252672,13307865088,10235525120,32212056064,32212252672,15050595328,15481614336,0,0,0,?,1,?,?,?,?,?
333,'2019/04/12 13:45:27:305',11,25358116864,22474809344,7503890432,780894400,16204907520,17084904448,3619752704,1519188096,14902569984,18610714624,19035774976,6688613376,7842289664,17989984256,30983884800,27516585984,11688097792,13972646912,7302738944,9580913664,9093695488,8898852864,6019602432,3222393344,30708369408,23688724480,11813491712,7154412544,32153327616,32212252672,8989945856,5819615232,32208578560,32212252672,13301462016,10239281152,32212252672,32212252672,15102731264,15508957184,0,0,0,?,1,?,?,?,?,?
334,'2019/04/12 13:45:27:557',11,26698620928,22951333888,7472095232,764431936,15902028800,17810878464,3492395776,1469372032,14749574144,18139086848,17229336576,5844867584,9050073088,19041982464,31345750016,27524564992,11238832128,13565907968,8359155200,10354421760,10122550272,9228623872,6585219072,3378268672,31250913280,24724017152,11926136832,7083143168,32160679936,32212252672,8861184000,5784814592,32210087936,32212252672,13299106816,10221657088,32212252672,32212252672,15087310848,15466585088,0,0,0,?,1,?,?,?,?,?
335,'2019/04/12 13:45:27:805',11,25029257216,20921528320,6464383488,514004480,23234017280,23162806272,3054101504,1117527168,13438144512,9221137408,1548423168,891875072,11110372352,17435113472,19478073344,12577439744,8730304512,16423517184,27699648512,24840716288,9745445888,8199437824,7310791680,4184570624,29739517952,24595675136,10765827072,5694938624,31096635392,32211136512,7788479488,4778475520,31668209664,32212252672,12002403328,8872613888,31994632192,32212252672,13801022464,13959356416,0,0,0,?,1,?,?,?,?,?
336,'2019/04/12 13:45:28:055',11,19783139328,16207880192,4381680640,143193824,20485945344,19083646976,2252220928,505351904,14002069504,6041948160,286394688,323887552,8434614272,7096062464,2479170560,631566336,8578663936,14216995840,17139393536,18195691520,8229861888,10759493632,24246659072,14650165248,23688921088,20337195008,7746898944,3427196416,24701605888,27708751872,5326790144,3117495040,25546330112,28945135616,8364484608,5392442880,26354221056,30147403776,10155863040,10093792256,0,0,0,?,1,?,?,?,?,?
337,'2019/04/12 13:45:28:305',11,19348371456,15820412928,4204752896,142357216,20035180544,18642479104,2168790528,484342624,11028323328,4128921600,232295584,347264768,5114884608,5660039680,1889981056,243334816,9257104384,9885007872,4944457728,3891718144,10487987200,15614625792,20286953472,24228567040,23159883776,22424985600,19573972992,4301635072,24141701120,27113965568,5129018880,3134633472,24968427520,28343590912,8012858880,5100167680,25766731776,29491628032,9783437312,9717713920,0,0,0,?,1,?,?,?,?,?
338,'2019/04/12 13:45:28:555',11,19331833856,15815404544,4171273728,129715848,20033077248,18655606784,2165199104,455623168,11035797504,4197775360,225510208,354326208,3152530944,4943008256,1962364416,282896384,8511764480,8377488384,1859042176,59315948,11125485568,9187469312,5498311680,9335030784,13563256832,18365050880,21162997760,18067554304,24083781632,27318274048,14804407296,3553129984,24966662144,28337436672,8081238528,5159703040,25759115264,29503059968,9750657024,9744677888,0,0,0,?,1,?,?,?,?,?
339,'2019/04/12 13:45:28:805',11,19300329472,15812339712,4143031808,121145592,20015130624,18612989952,2150321664,427446752,11069159424,4192532992,215592800,335865760,3148916224,4847631872,1975452416,280755936,4740863488,7284516352,1928947456,55331128,11077883904,7546313216,3086726144,2933385472,13492335616,13573346304,11617318912,21110097920,18696710144,24187785216,24540766208,4182529536,24956006400,28343382016,8710173696,5132631040,25752455168,29496109056,9754493952,9674777600,0,0,0,?,1,?,?,?,?,?
340,'2019/04/12 13:45:29:056',11,19246823424,15733198848,4138490112,125450024,19985373184,18556069888,2143626368,429727872,10848330752,3968460032,200993712,348921024,3214009088,4782131712,1976014720,263041184,4539576832,6840850432,1896000896,53411552,7751597568,6004080128,2817395968,1074667392,12467739648,11208197120,7912360448,16364688384,13906015232,19174174720,22137550848,9382152192,24921765888,28351033344,15138743296,5150281728,25731360768,29468051456,9702767616,9652620288,0,0,0,?,1,?,?,?,?,?
341,'2019/04/12 13:45:29:305',11,19015133184,15525564416,4018386944,116971616,19738292224,18301143040,2140118272,366739008,10805756928,3990057728,194661120,337723616,3035845120,4499231232,1784327040,270856096,4507444224,6742837248,1808270464,53011868,7478802432,4498223616,2606226176,979522112,13023151104,13745699840,7269133824,4857982464,13139306496,13346121728,9884165120,17054125056,16908667904,22679461888,24630030336,5916161536,25447383040,29165834240,10898345984,9484120064,0,0,0,?,1,?,?,?,?,?
342,'2019/04/12 13:45:29:555',11,18768224256,15342114816,3929610496,97643992,19483611136,18093203456,2098209792,373039712,10904350720,4204551168,201464992,308816160,2789753600,4197103872,1658356736,264169328,4493720576,6628945408,1813756928,53621616,7185556992,4344330240,2511988224,939100224,18464268288,15524944896,6703575040,1877837184,13201958912,14525347840,7196905472,16170542080,14228293632,16138711040,16094069760,7917892608,22419283968,28643661824,18909652992,9390811136,0,0,0,?,1,?,?,?,?,?
343,'2019/04/12 13:45:29:807',11,32026736640,26437513216,9283923968,1500158336,32194711552,28793462784,4296371712,2642992896,20919554048,10664829952,2559038720,2449937920,9540089856,11425559552,7266396160,3073555200,12690193408,15767183360,7193960448,967775680,15421703168,12728598528,9273041920,3770496000,31641923584,26962343936,14301418496,4177828352,23093499904,24528023552,14268208128,19997181952,24406587392,24912793600,20396142592,19953682432,27606171648,30854729728,28351248384,19541252096,0,0,0,?,1,?,?,?,?,?
344,'2019/04/12 13:46:11:225',12,31915624448,26034083840,16034724864,26390392832,32171161600,28658749440,15162775552,15364115456,27412420608,18302709760,5435368448,3911442176,7720026112,7579351552,5723309568,3207498496,14008080384,16197569536,9701338112,1064649216,11101019136,11149010944,6201543168,3063535104,30765416448,25502871552,14504852480,5571293696,32212252672,32212252672,11251713024,9014136832,32212252672,32212252672,15475526656,12993342464,32212252672,32212252672,17235650560,18596202496,0,0,0,?,2,?,?,?,?,?
345,'2019/04/12 13:46:11:475',12,31934951424,26167080960,16030837760,25201418240,32166506496,28726562816,14471967744,15807489024,28192890880,18360770560,5064250880,2367774720,9441932288,8930697216,8332420608,4726026240,15813002240,18154960896,11041027072,1757610496,11056382976,11571566592,6558452224,4375120384,30742310912,25485615104,14684324864,5680594944,32212252672,32212252672,10121411584,9258633216,32212252672,32212252672,15588511744,12913995776,32212252672,32212252672,17343305728,18517065728,0,0,0,?,2,?,?,?,?,?
346,'2019/04/12 13:46:11:725',12,31927873536,26137825280,16572111872,25966884864,32178632704,28727930880,15298073600,15542661120,27679754240,17664366592,5230286848,2859581440,9666003968,9267991552,8678715392,4998781952,15752153088,18134611968,10643549184,2001122176,11825475584,11663649792,6817868800,5002659328,31197440000,26372399104,15573602304,5805159936,32212252672,32212252672,9808602112,8560412160,32212252672,32212252672,15600495616,12843527168,32212252672,32212252672,17328017408,18505885696,0,0,0,?,2,?,?,?,?,?
347,'2019/04/12 13:46:11:975',12,31971784704,26013952000,17171426304,26490474496,32180596736,28715352064,16213336064,14965280768,26556522496,16598182912,4744490496,2952330496,8765751296,8866334720,7809481216,4654766080,13966818304,16856530944,9792545792,1877104256,13395660800,11964826624,7641469952,5353248768,31943897088,27866294272,15910225920,5727940608,32212252672,32212252672,9852498944,8426289152,32212252672,32212252672,15647922176,12941735936,32212252672,32212252672,17395935232,18598195200,0,0,0,?,2,?,?,?,?,?
348,'2019/04/12 13:46:12:227',12,31962277888,25995589632,17264404480,27218223104,32184137728,28694771712,16639342592,15310950400,26063968256,15703333888,5285083648,4214212608,8743693312,8954479616,8038787072,4817517568,13724875776,16665971712,9454769152,1976483456,13789130752,12086150144,7938242560,5586322944,32051271680,28319113216,16246207488,5979574784,32212252672,32212252672,9967087616,8170772480,32212252672,32212252672,15672855552,13022621696,32212252672,32212252672,17406609408,18647797760,0,0,0,?,2,?,?,?,?,?
349,'2019/04/12 13:46:12:475',12,31978342400,26014466048,16581300224,27255463936,32191346688,28694839296,15962804224,15974171648,25281492992,15177778176,5998605312,5391699456,8870610944,9176232960,8048553472,4915838464,13271097344,16663932928,9552096256,2049778048,14517035008,12252642304,8048724992,5545665536,32143927296,28562006016,16393154560,6108493312,32212252672,32212252672,10030645248,8198984192,32212252672,32212252672,15676660736,13020188672,32212252672,32212252672,17416763392,18619953152,0,0,0,?,2,?,?,?,?,?
350,'2019/04/12 13:46:12:725',12,31953235968,25988773888,13683407872,22484127744,32182433792,28689725440,16967901184,22907994112,24817889280,14824276992,11053922304,12292103168,8783556608,9157923840,7838266368,4977472000,12873644032,16521306112,9551704064,2113448960,14874299392,12454985728,8247483904,5595977216,32172165120,28716257280,16349444096,6051299840,32212252672,32212252672,10044620800,8046735360,32212252672,32212252672,15676582912,13021572096,32212252672,32212252672,17447141376,18635487232,0,0,0,?,2,?,?,?,?,?
